customer_id,invoice_date,invoice_id,invoice_amount,payment_term_days,payment_date,days_delayed,collected_amount,outstanding_amount,credit_note,region,segment,amount_percent
CUST_E,2025-09-25,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_E,2025-09-26,INV-6258,21634.22,45.0,2025-12-08,28,18174.94,3418.33,40.95,West,SME,0.8401014688766222
CUST_E,2025-09-27,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_E,2025-09-28,INV-6115,13203.44,30.0,2025-11-02,5,13174.9,28.54,0.0,East,Enterprise,0.997838442102967
CUST_E,2025-09-29,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_E,2025-09-30,INV-6645,20313.04,60.0,2025-11-29,0,17622.62,2690.42,0.0,West,Enterprise,0.8675520749233004
CUST_E,2025-10-01,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_E,2025-10-02,INV-6373,6183.32,60.0,2025-12-17,16,5433.68,749.64,0.0,North,SME,0.8787641590601813
CUST_E,2025-10-03,INV-6021,11353.3,60.0,2025-12-11,9,9644.72,1500.01,208.57,South,Enterprise,0.8495080725427849
CUST_E,2025-10-04,INV-6266,8728.96,30.0,2025-11-15,12,7893.4,548.89,286.67,North,SME,0.9042772563970967
CUST_E,2025-10-05,INV-6632,6038.81,45.0,2025-11-19,0,5325.71,262.23,450.87,South,Enterprise,0.8819138207693237
CUST_E,2025-10-06,INV-6878,13080.44,45.0,2025-12-10,20,12597.1,483.34,0.0,West,SME,0.963048643623609
CUST_E,2025-10-07,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_E,2025-10-08,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_E,2025-10-09,INV-6527,5116.96,30.0,2025-11-23,15,4620.55,366.76,129.65,North,SME,0.9029873205966042
CUST_E,2025-10-10,INV-6313,24862.47,45.0,2025-11-21,-3,21625.42,3237.05,0.0,West,Mid-Market,0.8698017534058361
CUST_E,2025-10-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_E,2025-10-12,INV-6123,14253.28,60.0,2025-12-11,0,12440.21,1507.09,305.98,North,SME,0.8727962967120549
CUST_E,2025-10-13,INV-6453,8333.55,30.0,2025-11-23,11,7786.04,258.51,289.0,West,Enterprise,0.9343005081867872
CUST_E,2025-10-14,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_E,2025-10-15,INV-6559,24252.86,45.0,2025-12-03,4,22350.69,1423.1,479.07,West,SME,0.921569249977116
CUST_E,2025-10-16,INV-6625,23044.93,60.0,2026-01-03,19,22090.27,485.35,469.31,North,Mid-Market,0.9585739683305612
CUST_E,2025-10-17,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_E,2025-10-18,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_E,2025-10-19,INV-6181,17052.84,60.0,2026-01-03,16,14690.67,2362.17,0.0,South,Enterprise,0.861479378215007
CUST_E,2025-10-20,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_E,2025-10-21,INV-6954,24326.66,45.0,2026-01-04,30,23031.08,1295.58,0.0,West,SME,0.9467423805816335
CUST_E,2025-10-22,INV-6192,5885.24,30.0,2025-12-06,15,4764.62,904.27,216.35,North,Enterprise,0.8095880541830069
CUST_E,2025-10-23,INV-6924,18027.22,30.0,2025-12-02,10,17427.65,302.24,297.33,South,Mid-Market,0.9667408507800981
CUST_E,2025-10-24,INV-6744,12180.5,60.0,2026-01-18,26,10885.4,1294.92,0.18,South,Enterprise,0.8936743155042897
CUST_E,2025-10-25,INV-6228,7343.0,45.0,2025-12-10,1,7165.18,177.82,0.0,West,Enterprise,0.9757837396159608
CUST_E,2025-10-26,INV-6128,8032.79,45.0,2025-12-16,6,6455.13,1577.66,0.0,West,SME,0.8035975047274981
CUST_E,2025-10-27,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_E,2025-10-28,INV-6131,24414.76,60.0,2025-12-29,2,21863.32,2074.51,476.93,North,SME,0.895496003237386
CUST_E,2025-10-29,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_E,2025-10-30,INV-6044,24042.61,60.0,2026-01-23,25,23809.04,233.57,0.0,West,SME,0.9902851645474431
CUST_E,2025-10-31,INV-6863,15749.08,60.0,2025-12-31,1,12725.31,2595.81,427.96,West,Enterprise,0.808003388134418
